State,Year,Degree,Count
Maine,1994,Graduate,7
Maine,1993,Undergraduate,0
Maine,1993,Professional,0
Maine,1993,Graduate,4
Maine,1992,Undergraduate,3
Maine,1992,Professional,0
Maine,1992,Graduate,2
Maine,1991,Undergraduate,4
Maine,1991,Professional,0
Maine,1991,Graduate,1
Maine,1990,Undergraduate,4
Maine,1990,Professional,0
Maine,1990,Graduate,0
Maine,1989,Undergraduate,3
Maine,1989,Professional,0
Maine,1989,Graduate,1
Maine,1988,Undergraduate,2
Maine,1988,Professional,0
Maine,1988,Graduate,2
Maine,1987,Undergraduate,1
Maine,1987,Professional,0
Maine,1987,Graduate,1
Maine,1986,Undergraduate,2
Maine,1986,Professional,0
Maine,1986,Graduate,4
Maine,1985,Undergraduate,1
Maine,1985,Professional,0
Maine,1985,Graduate,4
Maine,1984,Undergraduate,1
Maine,1984,Professional,0
Maine,1984,Graduate,3
Maine,1983,Undergraduate,2
Maine,1983,Professional,0
Maine,1983,Graduate,2
Maine,1982,Undergraduate,1
Maine,1982,Professional,0
Maine,1982,Graduate,3
Maine,1981,Undergraduate,2
Maine,1981,Professional,0
Maine,1981,Graduate,5
Maine,1980,Undergraduate,1
Maine,1980,Professional,0
Maine,1980,Graduate,3
Maine,1979,Undergraduate,1
Maine,1979,Professional,0
Maine,1979,Graduate,4
Maine,1978,Undergraduate,0
Maine,1978,Professional,0
Maine,1978,Graduate,7
Maine,1977,Undergraduate,1
Maine,1977,Professional,0
Maine,1977,Graduate,8
Maine,1976,Undergraduate,1
Maine,1976,Professional,0
Maine,1976,Graduate,9
Maine,1975,Undergraduate,1
Maine,1975,Professional,0
Maine,1975,Graduate,5
Maryland,2017,Undergraduate,62
Maryland,2017,Professional,69
Maryland,2017,Graduate,5
Maryland,2016,Undergraduate,66
Maryland,2016,Professional,46
Maryland,2016,Graduate,7
Maryland,2015,Undergraduate,73
Maryland,2015,Professional,45
Maryland,2015,Graduate,5
Maryland,2014,Undergraduate,78
Maryland,2014,Professional,43
Maryland,2014,Graduate,7
Maryland,2013,Undergraduate,74
Maryland,2013,Professional,45
Maryland,2013,Graduate,5
Maryland,2012,Undergraduate,67
Maryland,2012,Professional,41
Maryland,2012,Graduate,6
Maryland,2011,Undergraduate,67
Maryland,2011,Professional,47
Maryland,2011,Graduate,4
Maryland,2010,Undergraduate,62
Maryland,2010,Professional,41
Maryland,2010,Graduate,2
Maryland,2009,Undergraduate,62
Maryland,2009,Professional,41
Maryland,2009,Graduate,2
Maryland,2008,Undergraduate,74
Maryland,2008,Professional,43
Maryland,2008,Graduate,3
Maryland,2007,Undergraduate,76
Maryland,2007,Professional,41
Maryland,2007,Graduate,4
Maryland,2006,Undergraduate,80
Maryland,2006,Professional,40
Maryland,2006,Graduate,5
Maryland,2005,Undergraduate,85
Maryland,2005,Professional,36
Maryland,2005,Graduate,7
Maryland,2004,Undergraduate,89
Maryland,2004,Professional,30
Maryland,2004,Graduate,9
Maryland,2003,Undergraduate,100
Maryland,2003,Professional,60
Maryland,2003,Graduate,8
Maryland,2002,Undergraduate,81
Maryland,2002,Professional,54
Maryland,2002,Graduate,6
Maryland,2001,Undergraduate,79
Maryland,2001,Professional,53
Maryland,2001,Graduate,7
Maryland,2000,Undergraduate,69
Maryland,2000,Professional,46
Maryland,2000,Graduate,5
Maryland,1999,Undergraduate,66
Maryland,1999,Professional,41
Maryland,1999,Graduate,1
Maryland,1998,Undergraduate,77
Maryland,1998,Professional,44
Maryland,1998,Graduate,3
Maryland,1997,Undergraduate,76
Maryland,1997,Professional,4
Maryland,1997,Graduate,44
Maryland,1996,Undergraduate,77
Maryland,1996,Professional,5
Maryland,1996,Graduate,46
Maryland,1995,Undergraduate,73
Maryland,1995,Professional,1
Maryland,1995,Graduate,36
Maryland,1994,Undergraduate,57
Maryland,1994,Professional,1
Maryland,1994,Graduate,37
Maryland,1993,Undergraduate,47
Maryland,1993,Professional,1
Maryland,1993,Graduate,39
Maryland,1992,Undergraduate,44
Maryland,1992,Professional,0
Maryland,1992,Graduate,34
Maryland,1991,Undergraduate,34
Maryland,1991,Professional,1
Maryland,1991,Graduate,36
Maryland,1990,Undergraduate,30
Maryland,1990,Professional,3
Maryland,1990,Graduate,28
Maryland,1989,Undergraduate,20
Maryland,1989,Professional,2
Maryland,1989,Graduate,23
Maryland,1988,Undergraduate,21
Maryland,1988,Professional,1
Maryland,1988,Graduate,14
Maryland,1987,Undergraduate,26
Maryland,1987,Professional,0
Maryland,1987,Graduate,23
Maryland,1986,Undergraduate,25
Maryland,1986,Professional,1
Maryland,1986,Graduate,23
Maryland,1985,Undergraduate,22
Maryland,1985,Professional,0
Maryland,1985,Graduate,17
Maryland,1984,Undergraduate,18
Maryland,1984,Professional,0
Maryland,1984,Graduate,18
Maryland,1983,Undergraduate,13
Maryland,1983,Professional,0
Maryland,1983,Graduate,28
Maryland,1982,Undergraduate,7
Maryland,1982,Professional,0
Maryland,1982,Graduate,32
Maryland,1981,Undergraduate,8
Maryland,1981,Professional,2
Maryland,1981,Graduate,38
Maryland,1980,Undergraduate,10
Maryland,1980,Professional,1
Maryland,1980,Graduate,32
Maryland,1979,Undergraduate,6
Maryland,1979,Professional,2
Maryland,1979,Graduate,18
Maryland,1978,Undergraduate,5
Maryland,1978,Professional,1
Maryland,1978,Graduate,29
Maryland,1977,Undergraduate,6
Maryland,1977,Professional,0
Maryland,1977,Graduate,28
Maryland,1976,Undergraduate,13
Maryland,1976,Professional,0
Maryland,1976,Graduate,34
Maryland,1975,Undergraduate,10
Maryland,1975,Professional,1
Maryland,1975,Graduate,43
Massachusetts,2017,Undergraduate,98
Massachusetts,2017,Professional,72
Massachusetts,2017,Graduate,14
Massachusetts,2016,Undergraduate,105
Massachusetts,2016,Professional,45
Massachusetts,2016,Graduate,10
Massachusetts,2015,Undergraduate,106
Massachusetts,2015,Professional,33
Massachusetts,2015,Graduate,9
Massachusetts,2014,Undergraduate,102
Massachusetts,2014,Professional,36
Massachusetts,2014,Graduate,10
Massachusetts,2013,Undergraduate,100
Massachusetts,2013,Professional,34
Massachusetts,2013,Graduate,7
Massachusetts,2012,Undergraduate,94
Massachusetts,2012,Professional,42
Massachusetts,2012,Graduate,8
Massachusetts,2011,Undergraduate,92
Massachusetts,2011,Professional,38
Massachusetts,2011,Graduate,5
Massachusetts,2010,Undergraduate,80
Massachusetts,2010,Professional,35
Massachusetts,2010,Graduate,3
Massachusetts,2009,Undergraduate,80
Massachusetts,2009,Professional,35
Massachusetts,2009,Graduate,3
Massachusetts,2008,Undergraduate,65
Massachusetts,2008,Professional,20
Massachusetts,2008,Graduate,3
Massachusetts,2007,Undergraduate,59
Massachusetts,2007,Professional,22
Massachusetts,2007,Graduate,3
Massachusetts,2006,Undergraduate,51
Massachusetts,2006,Professional,15
Massachusetts,2006,Graduate,5
Massachusetts,2005,Undergraduate,56
Massachusetts,2005,Professional,20
Massachusetts,2005,Graduate,3
Massachusetts,2004,Undergraduate,53
Massachusetts,2004,Professional,25
Massachusetts,2004,Graduate,9
Massachusetts,2003,Undergraduate,51
Massachusetts,2003,Professional,69
Massachusetts,2003,Graduate,10
Massachusetts,2002,Undergraduate,43
Massachusetts,2002,Professional,65
Massachusetts,2002,Graduate,10
Massachusetts,2001,Undergraduate,48
Massachusetts,2001,Professional,60
Massachusetts,2001,Graduate,8
Massachusetts,2000,Undergraduate,48
Massachusetts,2000,Professional,48
Massachusetts,2000,Graduate,5
Massachusetts,1999,Undergraduate,45
Massachusetts,1999,Professional,56
Massachusetts,1999,Graduate,4
Massachusetts,1998,Undergraduate,48
Massachusetts,1998,Professional,47
Massachusetts,1998,Graduate,6
Massachusetts,1997,Undergraduate,40
Massachusetts,1997,Professional,7
Massachusetts,1997,Graduate,41
Massachusetts,1996,Undergraduate,41
Massachusetts,1996,Professional,7
Massachusetts,1996,Graduate,42
Massachusetts,1995,Undergraduate,44
Massachusetts,1995,Professional,0
Massachusetts,1995,Graduate,32
Massachusetts,1994,Undergraduate,36
Massachusetts,1994,Professional,0
Massachusetts,1994,Graduate,25
Massachusetts,1993,Undergraduate,46
Massachusetts,1993,Professional,0
Massachusetts,1993,Graduate,26
Massachusetts,1992,Undergraduate,43
Massachusetts,1992,Professional,0
Massachusetts,1992,Graduate,26
Massachusetts,1991,Undergraduate,38
Massachusetts,1991,Professional,0
Massachusetts,1991,Graduate,26
Massachusetts,1990,Undergraduate,26
Massachusetts,1990,Professional,1
Massachusetts,1990,Graduate,24
Massachusetts,1989,Undergraduate,30
Massachusetts,1989,Professional,1
Massachusetts,1989,Graduate,23
Massachusetts,1988,Undergraduate,18
Massachusetts,1988,Professional,1
Massachusetts,1988,Graduate,27
Massachusetts,1987,Undergraduate,18
Massachusetts,1987,Professional,0
Massachusetts,1987,Graduate,30
Massachusetts,1986,Undergraduate,12
Massachusetts,1986,Professional,1
Massachusetts,1986,Graduate,37
Massachusetts,1985,Undergraduate,10
Massachusetts,1985,Professional,0
Massachusetts,1985,Graduate,40
Massachusetts,1984,Undergraduate,10
Massachusetts,1984,Professional,3
Massachusetts,1984,Graduate,28
Massachusetts,1983,Undergraduate,8
Massachusetts,1983,Professional,1
Massachusetts,1983,Graduate,36
Massachusetts,1982,Undergraduate,12
Massachusetts,1982,Professional,0
Massachusetts,1982,Graduate,39
Massachusetts,1981,Undergraduate,16
Massachusetts,1981,Professional,0
Massachusetts,1981,Graduate,41
Massachusetts,1980,Undergraduate,10
Massachusetts,1980,Professional,1
Massachusetts,1980,Graduate,46
Massachusetts,1979,Undergraduate,12
Massachusetts,1979,Professional,2
Massachusetts,1979,Graduate,44
Massachusetts,1978,Undergraduate,16
Massachusetts,1978,Professional,2
Massachusetts,1978,Graduate,47
Massachusetts,1977,Undergraduate,13
Massachusetts,1977,Professional,0
Massachusetts,1977,Graduate,30
Massachusetts,1976,Undergraduate,12
Massachusetts,1976,Professional,4
Massachusetts,1976,Graduate,39
Massachusetts,1975,Undergraduate,12
Massachusetts,1975,Professional,4
Massachusetts,1975,Graduate,46
Michigan,2017,Undergraduate,86
Michigan,2017,Professional,131
Michigan,2017,Graduate,41
Michigan,2016,Undergraduate,81
Michigan,2016,Professional,101
Michigan,2016,Graduate,46
Michigan,2015,Undergraduate,76
Michigan,2015,Professional,110
Michigan,2015,Graduate,39
Michigan,2014,Undergraduate,85
Michigan,2014,Professional,114
Michigan,2014,Graduate,34
Michigan,2013,Undergraduate,83
Michigan,2013,Professional,105
Michigan,2013,Graduate,29
Michigan,2012,Undergraduate,63
Michigan,2012,Professional,89
Michigan,2012,Graduate,36
Michigan,2011,Undergraduate,65
Michigan,2011,Professional,82
Michigan,2011,Graduate,40
Michigan,2010,Undergraduate,50
Michigan,2010,Professional,84
Michigan,2010,Graduate,38
Michigan,2009,Undergraduate,50
Michigan,2009,Professional,84
Michigan,2009,Graduate,38
Michigan,2008,Undergraduate,60
Michigan,2008,Professional,75
Michigan,2008,Graduate,17
Michigan,2007,Undergraduate,63
Michigan,2007,Professional,55
Michigan,2007,Graduate,17
Michigan,2006,Undergraduate,79
Michigan,2006,Professional,67
Michigan,2006,Graduate,17
Michigan,2005,Undergraduate,68
Michigan,2005,Professional,65
Michigan,2005,Graduate,14
Michigan,2004,Undergraduate,68
Michigan,2004,Professional,54
Michigan,2004,Graduate,20
Michigan,2003,Undergraduate,71
Michigan,2003,Professional,134
Michigan,2003,Graduate,27
Michigan,2002,Undergraduate,68
Michigan,2002,Professional,119
Michigan,2002,Graduate,21
Michigan,2001,Undergraduate,67
Michigan,2001,Professional,106
Michigan,2001,Graduate,18
Michigan,2000,Undergraduate,56
Michigan,2000,Professional,98
Michigan,2000,Graduate,15
Michigan,1999,Undergraduate,54
Michigan,1999,Professional,99
Michigan,1999,Graduate,14
Michigan,1998,Undergraduate,62
Michigan,1998,Professional,102
Michigan,1998,Graduate,12
Michigan,1997,Undergraduate,55
Michigan,1997,Professional,18
Michigan,1997,Graduate,110
Michigan,1996,Undergraduate,61
Michigan,1996,Professional,19
Michigan,1996,Graduate,111
Michigan,1995,Undergraduate,58
Michigan,1995,Professional,10
Michigan,1995,Graduate,95
Michigan,1994,Undergraduate,57
Michigan,1994,Professional,10
Michigan,1994,Graduate,76
Michigan,1993,Undergraduate,56
Michigan,1993,Professional,13
Michigan,1993,Graduate,74
Michigan,1992,Undergraduate,42
Michigan,1992,Professional,14
Michigan,1992,Graduate,85
Michigan,1991,Undergraduate,44
Michigan,1991,Professional,9
Michigan,1991,Graduate,81
Michigan,1990,Undergraduate,38
Michigan,1990,Professional,6
Michigan,1990,Graduate,100
Michigan,1989,Undergraduate,37
Michigan,1989,Professional,1
Michigan,1989,Graduate,74
Michigan,1988,Undergraduate,32
Michigan,1988,Professional,4
Michigan,1988,Graduate,72
Michigan,1987,Undergraduate,40
Michigan,1987,Professional,5
Michigan,1987,Graduate,71
Michigan,1986,Undergraduate,35
Michigan,1986,Professional,9
Michigan,1986,Graduate,70
Michigan,1985,Undergraduate,31
Michigan,1985,Professional,6
Michigan,1985,Graduate,67
Michigan,1984,Undergraduate,26
Michigan,1984,Professional,11
Michigan,1984,Graduate,72
Michigan,1983,Undergraduate,28
Michigan,1983,Professional,9
Michigan,1983,Graduate,55
Michigan,1982,Undergraduate,24
Michigan,1982,Professional,7
Michigan,1982,Graduate,60
Michigan,1981,Undergraduate,25
Michigan,1981,Professional,6
Michigan,1981,Graduate,75
Michigan,1980,Undergraduate,30
Michigan,1980,Professional,11
Michigan,1980,Graduate,69
Michigan,1979,Undergraduate,27
Michigan,1979,Professional,9
Michigan,1979,Graduate,63
Michigan,1978,Undergraduate,20
Michigan,1978,Professional,5
Michigan,1978,Graduate,55
Michigan,1977,Undergraduate,28
Michigan,1977,Professional,2
Michigan,1977,Graduate,64
Michigan,1976,Undergraduate,21
Michigan,1976,Professional,4
Michigan,1976,Graduate,73
Michigan,1975,Undergraduate,15
Michigan,1975,Professional,6
Michigan,1975,Graduate,58
Military,2017,Undergraduate,6
Military,2017,Professional,3
Military,2017,Graduate,1
Military,2016,Undergraduate,8
Military,2016,Professional,1
Military,2016,Graduate,0
Military,2015,Undergraduate,7
Military,2015,Professional,3
Military,2015,Graduate,0
Military,2014,Undergraduate,6
Military,2014,Professional,1
Military,2014,Graduate,0
Military,2013,Undergraduate,4
Military,2013,Professional,1
Military,2013,Graduate,0
Military,2012,Undergraduate,7
Military,2012,Professional,0
Military,2012,Graduate,0
Military,2011,Undergraduate,11
Military,2011,Professional,0
Military,2011,Graduate,0
Military,2010,Undergraduate,7
Military,2010,Professional,0
Military,2010,Graduate,0
Military,2009,Undergraduate,7
Military,2009,Professional,0
Military,2009,Graduate,0
Military,2008,Undergraduate,6
Military,2008,Professional,0
Military,2008,Graduate,0
Military,2007,Undergraduate,3
Military,2007,Professional,0
Military,2007,Graduate,0
Military,2006,Undergraduate,1
Military,2006,Professional,0
Military,2006,Graduate,0
Military,2005,Undergraduate,2
Military,2005,Professional,0
Military,2005,Graduate,0
Military,2004,Undergraduate,6
Military,2004,Professional,0
Military,2004,Graduate,0
Military,2003,Undergraduate,1
Military,2003,Professional,2
Military,2003,Graduate,0
Military,2002,Undergraduate,1
Military,2002,Professional,1
Military,2002,Graduate,0
Military,2001,Undergraduate,0
Military,2001,Professional,0
Military,2001,Graduate,0
Military,2000,Undergraduate,1
Military,2000,Professional,0
Military,2000,Graduate,0
Minnesota,2017,Undergraduate,77
Minnesota,2017,Professional,77
Minnesota,2017,Graduate,7
Minnesota,2016,Undergraduate,80
Minnesota,2016,Professional,52
Minnesota,2016,Graduate,9
Minnesota,2015,Undergraduate,71
Minnesota,2015,Professional,51
Minnesota,2015,Graduate,4
Minnesota,2014,Undergraduate,69
Minnesota,2014,Professional,50
Minnesota,2014,Graduate,5
Minnesota,2013,Undergraduate,53
Minnesota,2013,Professional,49
Minnesota,2013,Graduate,6
Minnesota,2012,Undergraduate,58
Minnesota,2012,Professional,48
Minnesota,2012,Graduate,6
Minnesota,2011,Undergraduate,56
Minnesota,2011,Professional,53
Minnesota,2011,Graduate,6
Minnesota,2010,Undergraduate,43
Minnesota,2010,Professional,60
Minnesota,2010,Graduate,4
Minnesota,2009,Undergraduate,43
Minnesota,2009,Professional,60
Minnesota,2009,Graduate,4
Minnesota,2008,Undergraduate,37
Minnesota,2008,Professional,43
Minnesota,2008,Graduate,3
Minnesota,2007,Undergraduate,39
Minnesota,2007,Professional,43
Minnesota,2007,Graduate,0
Minnesota,2006,Undergraduate,44
Minnesota,2006,Professional,38
Minnesota,2006,Graduate,2
Minnesota,2005,Undergraduate,48
Minnesota,2005,Professional,25
Minnesota,2005,Graduate,1
Minnesota,2004,Undergraduate,60
Minnesota,2004,Professional,25
Minnesota,2004,Graduate,2
Minnesota,2003,Undergraduate,58
Minnesota,2003,Professional,89
Minnesota,2003,Graduate,0
Minnesota,2002,Undergraduate,64
Minnesota,2002,Professional,77
Minnesota,2002,Graduate,0
Minnesota,2001,Undergraduate,72
Minnesota,2001,Professional,75
Minnesota,2001,Graduate,0
Minnesota,2000,Undergraduate,69
Minnesota,2000,Professional,64
Minnesota,2000,Graduate,0
Minnesota,1999,Undergraduate,73
Minnesota,1999,Professional,63
Minnesota,1999,Graduate,2
Minnesota,1998,Undergraduate,56
Minnesota,1998,Professional,67
Minnesota,1998,Graduate,2
Minnesota,1997,Undergraduate,46
Minnesota,1997,Professional,2
Minnesota,1997,Graduate,59
Minnesota,1996,Undergraduate,4
Minnesota,1996,Professional,0
Minnesota,1996,Graduate,54
Minnesota,1995,Undergraduate,33
Minnesota,1995,Professional,1
Minnesota,1995,Graduate,55
Minnesota,1994,Undergraduate,30
Minnesota,1994,Professional,1
Minnesota,1994,Graduate,39
Minnesota,1993,Undergraduate,28
Minnesota,1993,Professional,1
Minnesota,1993,Graduate,35
Minnesota,1992,Undergraduate,19
Minnesota,1992,Professional,1
Minnesota,1992,Graduate,43
Minnesota,1991,Undergraduate,19
Minnesota,1991,Professional,2
Minnesota,1991,Graduate,36
Minnesota,1990,Undergraduate,23
Minnesota,1990,Professional,1
Minnesota,1990,Graduate,3
Minnesota,1989,Undergraduate,25
Minnesota,1989,Professional,0
Minnesota,1989,Graduate,31
Minnesota,1988,Undergraduate,23
Minnesota,1988,Professional,0
Minnesota,1988,Graduate,29
Minnesota,1987,Undergraduate,22
Minnesota,1987,Professional,1
Minnesota,1987,Graduate,33
Minnesota,1986,Undergraduate,15
Minnesota,1986,Professional,1
Minnesota,1986,Graduate,36
Minnesota,1985,Undergraduate,14
Minnesota,1985,Professional,0
Minnesota,1985,Graduate,53
Minnesota,1984,Undergraduate,11
Minnesota,1984,Professional,0
Minnesota,1984,Graduate,58
Minnesota,1983,Undergraduate,11
Minnesota,1983,Professional,0
Minnesota,1983,Graduate,59
Minnesota,1982,Undergraduate,9
Minnesota,1982,Professional,1
Minnesota,1982,Graduate,44
Minnesota,1981,Undergraduate,13
Minnesota,1981,Professional,1
Minnesota,1981,Graduate,45
Minnesota,1980,Undergraduate,9
Minnesota,1980,Professional,1
Minnesota,1980,Graduate,45
Minnesota,1979,Undergraduate,8
Minnesota,1979,Professional,0
Minnesota,1979,Graduate,33
Minnesota,1978,Undergraduate,9
Minnesota,1978,Professional,0
Minnesota,1978,Graduate,36
Minnesota,1977,Undergraduate,7
Minnesota,1977,Professional,2
Minnesota,1977,Graduate,48
Minnesota,1976,Undergraduate,6
Minnesota,1976,Professional,2
Minnesota,1976,Graduate,38
Minnesota,1975,Undergraduate,12
Minnesota,1975,Professional,3
Minnesota,1975,Graduate,33
Mississippi,2017,Undergraduate,6
Mississippi,2017,Professional,10
Mississippi,2017,Graduate,0
Mississippi,2016,Undergraduate,5
Mississippi,2016,Professional,6
Mississippi,2016,Graduate,0
Mississippi,2015,Undergraduate,4
Mississippi,2015,Professional,6
Mississippi,2015,Graduate,0
Mississippi,2014,Undergraduate,3
Mississippi,2014,Professional,8
Mississippi,2014,Graduate,0
Mississippi,2013,Undergraduate,6
Mississippi,2013,Professional,10
Mississippi,2013,Graduate,0
Mississippi,2012,Undergraduate,5
Mississippi,2012,Professional,8
Mississippi,2012,Graduate,1
Mississippi,2011,Undergraduate,4
Mississippi,2011,Professional,7
Mississippi,2011,Graduate,1
Mississippi,2010,Undergraduate,2
Mississippi,2010,Professional,8
Mississippi,2010,Graduate,1
Mississippi,2009,Undergraduate,2
Mississippi,2009,Professional,8
Mississippi,2009,Graduate,1
Mississippi,2008,Undergraduate,5
Mississippi,2008,Professional,5
Mississippi,2008,Graduate,0
Mississippi,2007,Undergraduate,6
Mississippi,2007,Professional,3
Mississippi,2007,Graduate,0
Mississippi,2006,Undergraduate,4
Mississippi,2006,Professional,4
Mississippi,2006,Graduate,1
Mississippi,2005,Undergraduate,5
Mississippi,2005,Professional,5
Mississippi,2005,Graduate,1
Mississippi,2004,Undergraduate,4
Mississippi,2004,Professional,4
Mississippi,2004,Graduate,0
Mississippi,2003,Undergraduate,1
Mississippi,2003,Professional,13
Mississippi,2003,Graduate,0
Mississippi,2002,Undergraduate,3
Mississippi,2002,Professional,14
Mississippi,2002,Graduate,0
Mississippi,2001,Undergraduate,2
Mississippi,2001,Professional,12
Mississippi,2001,Graduate,0
Mississippi,2000,Undergraduate,4
Mississippi,2000,Professional,12
Mississippi,2000,Graduate,0
Mississippi,1999,Undergraduate,2
Mississippi,1999,Professional,13
Mississippi,1999,Graduate,0
